name,value,date,cover,leiji
AnHui,1,2020/1/22,0,1
AnHui,9,2020/1/23,0,9
AnHui,15,2020/1/24,0,15
AnHui,39,2020/1/25,0,39
AnHui,60,2020/1/26,0,60
AnHui,70,2020/1/27,0,70
AnHui,106,2020/1/28,0,106
AnHui,150,2020/1/29,2,152
AnHui,198,2020/1/30,2,200
AnHui,234,2020/1/31,3,237
AnHui,292,2020/2/1,5,297
AnHui,333,2020/2/2,7,340
AnHui,394,2020/2/3,14,408
AnHui,460,2020/2/4,20,480
AnHui,507,2020/2/5,23,530
AnHui,557,2020/2/6,34,591
AnHui,618,2020/2/7,47,665
AnHui,674,2020/2/8,59,733
AnHui,707,2020/2/9,72,779
AnHui,742,2020/2/10,88,830
AnHui,755,2020/2/11,105,860
AnHui,762,2020/2/12,127,889
AnHui,753,2020/2/13,157,910
AnHui,741,2020/2/14,193,934
AnHui,729,2020/2/15,221,950
AnHui,707,2020/2/16,255,962
AnHui,693,2020/2/17,280,973
AnHui,621,2020/2/18,361,982
AnHui,573,2020/2/19,413,986
AnHui,513,2020/2/20,474,987
AnHui,449,2020/2/21,539,988
AnHui,392,2020/2/22,597,989
AnHui,352,2020/2/23,637,989
AnHui,326,2020/2/24,663,989
AnHui,277,2020/2/25,712,989
AnHui,245,2020/2/26,744,989
AnHui,197,2020/2/27,792,989
AnHui,169,2020/2/28,821,990
AnHui,122,2020/2/29,868,990
AnHui,117,2020/3/1,873,990
AnHui,73,2020/3/2,917,990
AnHui,54,2020/3/3,936,990
AnHui,34,2020/3/4,956,990
AnHui,20,2020/3/5,970,990
AnHui,11,2020/3/6,979,990
AnHui,11,2020/3/7,979,990
AnHui,6,2020/3/8,984,990
AnHui,6,2020/3/9,984,990
AnHui,6,2020/3/10,984,990
AnHui,6,2020/3/11,984,990
AnHui,6,2020/3/12,984,990
AnHui,6,2020/3/13,984,990
AnHui,6,2020/3/14,984,990
AnHui,6,2020/3/15,984,990
AnHui,6,2020/3/16,984,990
AnHui,6,2020/3/17,984,990
AnHui,6,2020/3/18,984,990
AnHui,6,2020/3/19,984,990
AnHui,6,2020/3/20,984,990
AnHui,6,2020/3/21,984,990
AnHui,6,2020/3/22,984,990
AnHui,6,2020/3/23,984,990
AnHui,6,2020/3/24,984,990
AnHui,6,2020/3/25,984,990
AnHui,6,2020/3/26,984,990
AnHui,6,2020/3/27,984,990
AnHui,6,2020/3/28,984,990
AnHui,6,2020/3/29,984,990
AnHui,6,2020/3/30,984,990
AnHui,6,2020/3/31,984,990
AnHui,6,2020/4/1,984,990
AnHui,6,2020/4/2,984,990
AnHui,6,2020/4/3,984,990
AnHui,6,2020/4/4,984,990
AnHui,6,2020/4/5,984,990
AnHui,6,2020/4/6,984,990
AnHui,6,2020/4/7,984,990
AnHui,6,2020/4/8,984,990
AnHui,7,2020/4/9,984,991
AnHui,7,2020/4/10,984,991
AnHui,7,2020/4/11,984,991
AnHui,7,2020/4/12,984,991
AnHui,7,2020/4/13,984,991
AnHui,7,2020/4/14,984,991
AnHui,7,2020/4/15,984,991
AnHui,7,2020/4/16,984,991
AnHui,7,2020/4/17,984,991
AnHui,7,2020/4/18,984,991
AnHui,7,2020/4/19,984,991
AnHui,7,2020/4/20,984,991
AnHui,7,2020/4/21,984,991
BeiJing,14,2020/1/22,0,14
BeiJing,22,2020/1/23,0,22
BeiJing,35,2020/1/24,1,36
BeiJing,39,2020/1/25,2,41
BeiJing,66,2020/1/26,2,68
BeiJing,78,2020/1/27,2,80
BeiJing,87,2020/1/28,4,91
BeiJing,107,2020/1/29,4,111
BeiJing,110,2020/1/30,4,114
BeiJing,134,2020/1/31,5,139
BeiJing,159,2020/2/1,9,168
BeiJing,182,2020/2/2,9,191
BeiJing,200,2020/2/3,12,212
BeiJing,205,2020/2/4,23,228
BeiJing,229,2020/2/5,24,253
BeiJing,243,2020/2/6,31,274
BeiJing,264,2020/2/7,33,297
BeiJing,281,2020/2/8,34,315
BeiJing,289,2020/2/9,37,326
BeiJing,293,2020/2/10,44,337
BeiJing,294,2020/2/11,48,342
BeiJing,296,2020/2/12,56,352
BeiJing,297,2020/2/13,69,366
BeiJing,292,2020/2/14,80,372
BeiJing,277,2020/2/15,98,375
BeiJing,272,2020/2/16,108,380
BeiJing,267,2020/2/17,114,381
BeiJing,265,2020/2/18,122,387
BeiJing,248,2020/2/19,145,393
BeiJing,242,2020/2/20,153,395
BeiJing,227,2020/2/21,169,396
BeiJing,221,2020/2/22,178,399
BeiJing,210,2020/2/23,189,399
BeiJing,201,2020/2/24,198,399
BeiJing,185,2020/2/25,215,400
BeiJing,165,2020/2/26,235,400
BeiJing,162,2020/2/27,248,410
BeiJing,153,2020/2/28,257,410
BeiJing,140,2020/2/29,271,411
BeiJing,137,2020/3/1,276,413
BeiJing,132,2020/3/2,282,414
BeiJing,126,2020/3/3,288,414
BeiJing,121,2020/3/4,297,418
BeiJing,121,2020/3/5,297,418
BeiJing,123,2020/3/6,299,422
BeiJing,123,2020/3/7,303,426
BeiJing,120,2020/3/8,308,428
BeiJing,113,2020/3/9,315,428
BeiJing,109,2020/3/10,320,429
BeiJing,109,2020/3/11,326,435
BeiJing,101,2020/3/12,334,435
BeiJing,94,2020/3/13,342,436
BeiJing,88,2020/3/14,349,437
BeiJing,89,2020/3/15,353,442
BeiJing,92,2020/3/16,360,452
BeiJing,87,2020/3/17,369,456
BeiJing,91,2020/3/18,378,469
BeiJing,100,2020/3/19,380,480
BeiJing,101,2020/3/20,390,491
BeiJing,108,2020/3/21,396,504
BeiJing,122,2020/3/22,400,522
BeiJing,137,2020/3/23,400,537
BeiJing,157,2020/3/24,401,558
BeiJing,158,2020/3/25,403,561
BeiJing,160,2020/3/26,406,566
BeiJing,161,2020/3/27,408,569
BeiJing,163,2020/3/28,410,573
BeiJing,165,2020/3/29,412,577
BeiJing,162,2020/3/30,415,577
BeiJing,162,2020/3/31,418,580
BeiJing,162,2020/4/1,418,580
BeiJing,158,2020/4/2,424,582
BeiJing,150,2020/4/3,434,584
BeiJing,147,2020/4/4,438,585
BeiJing,145,2020/4/5,441,586
BeiJing,144,2020/4/6,443,587
BeiJing,139,2020/4/7,448,587
BeiJing,133,2020/4/8,455,588
BeiJing,124,2020/4/9,464,588
BeiJing,119,2020/4/10,469,588
BeiJing,115,2020/4/11,474,589
BeiJing,110,2020/4/12,479,589
BeiJing,105,2020/4/13,484,589
BeiJing,98,2020/4/14,491,589
BeiJing,95,2020/4/15,495,590
BeiJing,90,2020/4/16,503,593
BeiJing,84,2020/4/17,509,593
BeiJing,84,2020/4/18,509,593
BeiJing,83,2020/4/19,510,593
BeiJing,79,2020/4/20,514,593
BeiJing,77,2020/4/21,516,593
Chongqing,6,2020/1/22,0,6
Chongqing,9,2020/1/23,0,9
Chongqing,27,2020/1/24,0,27
Chongqing,57,2020/1/25,0,57
Chongqing,75,2020/1/26,0,75
Chongqing,110,2020/1/27,0,110
Chongqing,132,2020/1/28,0,132
Chongqing,146,2020/1/29,1,147
Chongqing,181,2020/1/30,1,182
Chongqing,210,2020/1/31,1,211
Chongqing,244,2020/2/1,3,247
Chongqing,293,2020/2/2,7,300
Chongqing,328,2020/2/3,9,337
Chongqing,357,2020/2/4,9,366
Chongqing,374,2020/2/5,15,389
Chongqing,387,2020/2/6,24,411
Chongqing,395,2020/2/7,31,426
Chongqing,389,2020/2/8,39,428
Chongqing,417,2020/2/9,51,468
Chongqing,420,2020/2/10,66,486
Chongqing,426,2020/2/11,79,505
Chongqing,416,2020/2/12,102,518
Chongqing,401,2020/2/13,128,529
Chongqing,385,2020/2/14,152,537
Chongqing,360,2020/2/15,184,544
Chongqing,344,2020/2/16,207,551
Chongqing,328,2020/2/17,225,553
Chongqing,301,2020/2/18,254,555
Chongqing,286,2020/2/19,274,560
Chongqing,268,2020/2/20,299,567
Chongqing,256,2020/2/21,316,572
Chongqing,245,2020/2/22,328,573
Chongqing,240,2020/2/23,335,575
Chongqing,227,2020/2/24,349,576
Chongqing,204,2020/2/25,372,576
Chongqing,192,2020/2/26,384,576
Chongqing,175,2020/2/27,401,576
Chongqing,154,2020/2/28,422,576
Chongqing,138,2020/2/29,438,576
Chongqing,126,2020/3/1,450,576
Chongqing,107,2020/3/2,469,576
Chongqing,86,2020/3/3,490,576
Chongqing,74,2020/3/4,502,576
Chongqing,64,2020/3/5,512,576
Chongqing,63,2020/3/6,513,576
Chongqing,50,2020/3/7,526,576
Chongqing,49,2020/3/8,527,576
Chongqing,34,2020/3/9,542,576
Chongqing,29,2020/3/10,547,576
Chongqing,22,2020/3/11,554,576
Chongqing,12,2020/3/12,564,576
Chongqing,10,2020/3/13,566,576
Chongqing,7,2020/3/14,569,576
Chongqing,6,2020/3/15,570,576
Chongqing,6,2020/3/16,570,576
Chongqing,6,2020/3/17,570,576
Chongqing,6,2020/3/18,570,576
Chongqing,6,2020/3/19,570,576
Chongqing,6,2020/3/20,570,576
Chongqing,6,2020/3/21,570,576
Chongqing,7,2020/3/22,570,577
Chongqing,8,2020/3/23,570,578
Chongqing,8,2020/3/24,570,578
Chongqing,8,2020/3/25,570,578
Chongqing,8,2020/3/26,570,578
Chongqing,8,2020/3/27,570,578
Chongqing,8,2020/3/28,570,578
Chongqing,9,2020/3/29,570,579
Chongqing,9,2020/3/30,570,579
Chongqing,9,2020/3/31,570,579
Chongqing,9,2020/4/1,570,579
Chongqing,9,2020/4/2,570,579
Chongqing,9,2020/4/3,570,579
Chongqing,9,2020/4/4,570,579
Chongqing,9,2020/4/5,570,579
Chongqing,9,2020/4/6,570,579
Chongqing,9,2020/4/7,570,579
Chongqing,9,2020/4/8,570,579
Chongqing,9,2020/4/9,570,579
Chongqing,9,2020/4/10,570,579
Chongqing,9,2020/4/11,570,579
Chongqing,9,2020/4/12,570,579
Chongqing,9,2020/4/13,570,579
Chongqing,9,2020/4/14,570,579
Chongqing,9,2020/4/15,570,579
Chongqing,9,2020/4/16,570,579
Chongqing,9,2020/4/17,570,579
Chongqing,9,2020/4/18,570,579
Chongqing,9,2020/4/19,570,579
Chongqing,9,2020/4/20,570,579
Chongqing,9,2020/4/21,570,579
Fujian,1,2020/1/22,0,1
Fujian,5,2020/1/23,0,5
Fujian,10,2020/1/24,0,10
Fujian,18,2020/1/25,0,18
Fujian,35,2020/1/26,0,35
Fujian,59,2020/1/27,0,59
Fujian,80,2020/1/28,0,80
Fujian,84,2020/1/29,0,84
Fujian,101,2020/1/30,0,101
Fujian,120,2020/1/31,0,120
Fujian,144,2020/2/1,0,144
Fujian,159,2020/2/2,0,159
Fujian,178,2020/2/3,1,179
Fujian,191,2020/2/4,3,194
Fujian,194,2020/2/5,11,205
Fujian,201,2020/2/6,14,215
Fujian,204,2020/2/7,20,224
Fujian,215,2020/2/8,24,239
Fujian,215,2020/2/9,35,250
Fujian,222,2020/2/10,39,261
Fujian,222,2020/2/11,45,267
Fujian,219,2020/2/12,53,272
Fujian,222,2020/2/13,57,279
Fujian,218,2020/2/14,63,281
Fujian,214,2020/2/15,71,285
Fujian,205,2020/2/16,82,287
Fujian,200,2020/2/17,90,290
Fujian,199,2020/2/18,93,292
Fujian,181,2020/2/19,112,293
Fujian,167,2020/2/20,126,293
Fujian,144,2020/2/21,149,293
Fujian,131,2020/2/22,162,293
Fujian,123,2020/2/23,170,293
Fujian,110,2020/2/24,183,293
Fujian,95,2020/2/25,199,294
Fujian,76,2020/2/26,218,294
Fujian,68,2020/2/27,228,296
Fujian,61,2020/2/28,235,296
Fujian,53,2020/2/29,243,296
Fujian,49,2020/3/1,247,296
Fujian,41,2020/3/2,255,296
Fujian,36,2020/3/3,260,296
Fujian,26,2020/3/4,270,296
Fujian,19,2020/3/5,277,296
Fujian,12,2020/3/6,284,296
Fujian,1,2020/3/7,295,296
Fujian,1,2020/3/8,295,296
Fujian,1,2020/3/9,295,296
Fujian,1,2020/3/10,295,296
Fujian,1,2020/3/11,295,296
Fujian,1,2020/3/12,295,296
Fujian,1,2020/3/13,295,296
Fujian,1,2020/3/14,295,296
Fujian,1,2020/3/15,295,296
Fujian,1,2020/3/16,295,296
Fujian,1,2020/3/17,295,296
Fujian,1,2020/3/18,295,296
Fujian,1,2020/3/19,295,296
Fujian,4,2020/3/20,295,299
Fujian,8,2020/3/21,295,303
Fujian,18,2020/3/22,295,313
Fujian,18,2020/3/23,295,313
Fujian,23,2020/3/24,295,318
Fujian,27,2020/3/25,295,322
Fujian,33,2020/3/26,295,328
Fujian,36,2020/3/27,295,331
Fujian,42,2020/3/28,295,337
Fujian,43,2020/3/29,295,338
Fujian,45,2020/3/30,295,340
Fujian,48,2020/3/31,295,343
Fujian,47,2020/4/1,298,345
Fujian,46,2020/4/2,299,345
Fujian,49,2020/4/3,300,349
Fujian,49,2020/4/4,301,350
Fujian,47,2020/4/5,303,350
Fujian,45,2020/4/6,305,350
Fujian,46,2020/4/7,305,351
Fujian,43,2020/4/8,308,351
Fujian,43,2020/4/9,308,351
Fujian,40,2020/4/10,311,351
Fujian,34,2020/4/11,317,351
Fujian,31,2020/4/12,321,352
Fujian,27,2020/4/13,325,352
Fujian,24,2020/4/14,329,353
Fujian,22,2020/4/15,331,353
Fujian,20,2020/4/16,333,353
Fujian,20,2020/4/17,334,354
Fujian,19,2020/4/18,336,355
Fujian,16,2020/4/19,339,355
Fujian,16,2020/4/20,339,355
Fujian,14,2020/4/21,341,355
Gansu,0,2020/1/22,0,0
Gansu,2,2020/1/23,0,2
Gansu,2,2020/1/24,0,2
Gansu,4,2020/1/25,0,4
Gansu,7,2020/1/26,0,7
Gansu,14,2020/1/27,0,14
Gansu,19,2020/1/28,0,19
Gansu,24,2020/1/29,0,24
Gansu,26,2020/1/30,0,26
Gansu,29,2020/1/31,0,29
Gansu,40,2020/2/1,0,40
Gansu,48,2020/2/2,3,51
Gansu,52,2020/2/3,3,55
Gansu,53,2020/2/4,4,57
Gansu,56,2020/2/5,6,62
Gansu,56,2020/2/6,6,62
Gansu,58,2020/2/7,9,67
Gansu,67,2020/2/8,12,79
Gansu,67,2020/2/9,16,83
Gansu,66,2020/2/10,17,83
Gansu,62,2020/2/11,24,86
Gansu,56,2020/2/12,31,87
Gansu,51,2020/2/13,39,90
Gansu,51,2020/2/14,39,90
Gansu,41,2020/2/15,49,90
Gansu,36,2020/2/16,54,90
Gansu,33,2020/2/17,58,91
Gansu,29,2020/2/18,62,91
Gansu,26,2020/2/19,65,91
Gansu,20,2020/2/20,71,91
Gansu,15,2020/2/21,76,91
Gansu,15,2020/2/22,76,91
Gansu,13,2020/2/23,78,91
Gansu,11,2020/2/24,80,91
Gansu,11,2020/2/25,80,91
Gansu,10,2020/2/26,81,91
Gansu,10,2020/2/27,81,91
Gansu,9,2020/2/28,82,91
Gansu,9,2020/2/29,82,91
Gansu,7,2020/3/1,84,91
Gansu,6,2020/3/2,85,91
Gansu,5,2020/3/3,86,91
Gansu,4,2020/3/4,87,91
Gansu,15,2020/3/5,87,102
Gansu,32,2020/3/6,87,119
Gansu,33,2020/3/7,87,120
Gansu,37,2020/3/8,87,124
Gansu,36,2020/3/9,88,124
Gansu,37,2020/3/10,88,125
Gansu,39,2020/3/11,88,127
Gansu,39,2020/3/12,88,127
Gansu,39,2020/3/13,88,127
Gansu,40,2020/3/14,89,129
Gansu,42,2020/3/15,91,133
Gansu,42,2020/3/16,91,133
Gansu,42,2020/3/17,91,133
Gansu,42,2020/3/18,91,133
Gansu,43,2020/3/19,91,134
Gansu,36,2020/3/20,98,134
Gansu,21,2020/3/21,113,134
Gansu,22,2020/3/22,114,136
Gansu,22,2020/3/23,114,136
Gansu,17,2020/3/24,119,136
Gansu,17,2020/3/25,119,136
Gansu,15,2020/3/26,121,136
Gansu,13,2020/3/27,123,136
Gansu,11,2020/3/28,125,136
Gansu,13,2020/3/29,125,138
Gansu,13,2020/3/30,125,138
Gansu,13,2020/3/31,125,138
Gansu,11,2020/4/1,127,138
Gansu,11,2020/4/2,127,138
Gansu,11,2020/4/3,127,138
Gansu,7,2020/4/4,131,138
Gansu,7,2020/4/5,131,138
Gansu,7,2020/4/6,132,139
Gansu,7,2020/4/7,132,139
Gansu,6,2020/4/8,133,139
Gansu,4,2020/4/9,135,139
Gansu,4,2020/4/10,135,139
Gansu,4,2020/4/11,135,139
Gansu,4,2020/4/12,135,139
Gansu,4,2020/4/13,135,139
Gansu,3,2020/4/14,136,139
Gansu,3,2020/4/15,136,139
Gansu,2,2020/4/16,137,139
Gansu,2,2020/4/17,137,139
Gansu,2,2020/4/18,137,139
Gansu,2,2020/4/19,137,139
Gansu,2,2020/4/20,137,139
Gansu,2,2020/4/21,137,139
Guangdong,26,2020/1/22,0,26
Guangdong,30,2020/1/23,2,32
Guangdong,51,2020/1/24,2,53
Guangdong,76,2020/1/25,2,78
Guangdong,109,2020/1/26,2,111
Guangdong,147,2020/1/27,4,151
Guangdong,203,2020/1/28,4,207
Guangdong,272,2020/1/29,5,277
Guangdong,344,2020/1/30,10,354
Guangdong,425,2020/1/31,11,436
Guangdong,521,2020/2/1,14,535
Guangdong,617,2020/2/2,15,632
Guangdong,704,2020/2/3,21,725
Guangdong,783,2020/2/4,30,813
Guangdong,846,2020/2/5,49,895
Guangdong,901,2020/2/6,69,970
Guangdong,946,2020/2/7,88,1034
Guangdong,983,2020/2/8,112,1095
Guangdong,990,2020/2/9,141,1131
Guangdong,992,2020/2/10,167,1159
Guangdong,965,2020/2/11,212,1177
Guangdong,944,2020/2/12,275,1219
Guangdong,927,2020/2/13,314,1241
Guangdong,899,2020/2/14,362,1261
Guangdong,884,2020/2/15,410,1294
Guangdong,851,2020/2/16,465,1316
Guangdong,798,2020/2/17,524,1322
Guangdong,763,2020/2/18,565,1328
Guangdong,725,2020/2/19,606,1331
Guangdong,690,2020/2/20,642,1332
Guangdong,643,2020/2/21,690,1333
Guangdong,611,2020/2/22,728,1339
Guangdong,587,2020/2/23,755,1342
Guangdong,559,2020/2/24,786,1345
Guangdong,525,2020/2/25,822,1347
Guangdong,496,2020/2/26,851,1347
Guangdong,457,2020/2/27,890,1347
Guangdong,413,2020/2/28,935,1348
Guangdong,366,2020/2/29,983,1349
Guangdong,333,2020/3/1,1016,1349
Guangdong,291,2020/3/2,1059,1350
Guangdong,249,2020/3/3,1101,1350
Guangdong,217,2020/3/4,1133,1350
Guangdong,170,2020/3/5,1181,1351
Guangdong,136,2020/3/6,1216,1352
Guangdong,115,2020/3/7,1237,1352
Guangdong,96,2020/3/8,1256,1352
Guangdong,92,2020/3/9,1260,1352
Guangdong,79,2020/3/10,1274,1353
Guangdong,74,2020/3/11,1282,1356
Guangdong,67,2020/3/12,1289,1356
Guangdong,60,2020/3/13,1296,1356
Guangdong,57,2020/3/14,1299,1356
Guangdong,56,2020/3/15,1304,1360
Guangdong,55,2020/3/16,1306,1361
Guangdong,57,2020/3/17,1307,1364
Guangdong,57,2020/3/18,1313,1370
Guangdong,60,2020/3/19,1318,1378
Guangdong,72,2020/3/20,1323,1395
Guangdong,75,2020/3/21,1325,1400
Guangdong,84,2020/3/22,1329,1413
Guangdong,83,2020/3/23,1332,1415
Guangdong,95,2020/3/24,1333,1428
Guangdong,97,2020/3/25,1336,1433
Guangdong,112,2020/3/26,1336,1448
Guangdong,119,2020/3/27,1337,1456
Guangdong,126,2020/3/28,1341,1467
Guangdong,126,2020/3/29,1349,1475
Guangdong,133,2020/3/30,1351,1484
Guangdong,138,2020/3/31,1356,1494
Guangdong,144,2020/4/1,1357,1501
Guangdong,142,2020/4/2,1365,1507
Guangdong,146,2020/4/3,1368,1514
Guangdong,138,2020/4/4,1378,1516
Guangdong,137,2020/4/5,1387,1524
Guangdong,137,2020/4/6,1395,1532
Guangdong,132,2020/4/7,1401,1533
Guangdong,125,2020/4/8,1411,1536
Guangdong,116,2020/4/9,1423,1539
Guangdong,110,2020/4/10,1434,1544
Guangdong,111,2020/4/11,1437,1548
Guangdong,109,2020/4/12,1443,1552
Guangdong,101,2020/4/13,1454,1555
Guangdong,106,2020/4/14,1458,1564
Guangdong,104,2020/4/15,1462,1566
Guangdong,100,2020/4/16,1471,1571
Guangdong,102,2020/4/17,1475,1577
Guangdong,97,2020/4/18,1482,1579
Guangdong,90,2020/4/19,1490,1580
Guangdong,87,2020/4/20,1494,1581
Guangdong,81,2020/4/21,1501,1582
Guangxi,2,2020/1/22,0,2
Guangxi,5,2020/1/23,0,5
Guangxi,23,2020/1/24,0,23
Guangxi,23,2020/1/25,0,23
Guangxi,36,2020/1/26,0,36
Guangxi,46,2020/1/27,0,46
Guangxi,49,2020/1/28,2,51
Guangxi,56,2020/1/29,2,58
Guangxi,76,2020/1/30,2,78
Guangxi,85,2020/1/31,2,87
Guangxi,98,2020/2/1,2,100
Guangxi,109,2020/2/2,2,111
Guangxi,120,2020/2/3,7,127
Guangxi,129,2020/2/4,10,139
Guangxi,137,2020/2/5,13,150
Guangxi,154,2020/2/6,14,168
Guangxi,155,2020/2/7,17,172
Guangxi,166,2020/2/8,17,183
Guangxi,177,2020/2/9,18,195
Guangxi,186,2020/2/10,24,210
Guangxi,182,2020/2/11,33,215
Guangxi,190,2020/2/12,32,222
Guangxi,189,2020/2/13,33,222
Guangxi,190,2020/2/14,36,226
Guangxi,191,2020/2/15,44,235
Guangxi,188,2020/2/16,49,237
Guangxi,185,2020/2/17,53,238
Guangxi,173,2020/2/18,69,242
Guangxi,158,2020/2/19,86,244
Guangxi,155,2020/2/20,90,245
Guangxi,149,2020/2/21,97,246
Guangxi,145,2020/2/22,104,249
Guangxi,143,2020/2/23,106,249
Guangxi,139,2020/2/24,112,251
Guangxi,118,2020/2/25,134,252
Guangxi,105,2020/2/26,147,252
Guangxi,91,2020/2/27,161,252
Guangxi,84,2020/2/28,168,252
Guangxi,76,2020/2/29,176,252
Guangxi,71,2020/3/1,181,252
Guangxi,60,2020/3/2,192,252
Guangxi,50,2020/3/3,202,252
Guangxi,42,2020/3/4,210,252
Guangxi,38,2020/3/5,214,252
Guangxi,35,2020/3/6,217,252
Guangxi,34,2020/3/7,218,252
Guangxi,29,2020/3/8,223,252
Guangxi,22,2020/3/9,230,252
Guangxi,18,2020/3/10,234,252
Guangxi,14,2020/3/11,238,252
Guangxi,11,2020/3/12,241,252
Guangxi,9,2020/3/13,243,252
Guangxi,9,2020/3/14,243,252
Guangxi,9,2020/3/15,243,252
Guangxi,4,2020/3/16,248,252
Guangxi,5,2020/3/17,248,253
Guangxi,3,2020/3/18,250,253
Guangxi,3,2020/3/19,250,253
Guangxi,4,2020/3/20,250,254
Guangxi,4,2020/3/21,250,254
Guangxi,4,2020/3/22,250,254
Guangxi,4,2020/3/23,250,254
Guangxi,4,2020/3/24,250,254
Guangxi,4,2020/3/25,250,254
Guangxi,4,2020/3/26,250,254
Guangxi,4,2020/3/27,250,254
Guangxi,4,2020/3/28,250,254
Guangxi,4,2020/3/29,250,254
Guangxi,4,2020/3/30,250,254
Guangxi,4,2020/3/31,250,254
Guangxi,4,2020/4/1,250,254
Guangxi,2,2020/4/2,252,254
Guangxi,2,2020/4/3,252,254
Guangxi,2,2020/4/4,252,254
Guangxi,2,2020/4/5,252,254
Guangxi,2,2020/4/6,252,254
Guangxi,2,2020/4/7,252,254
Guangxi,2,2020/4/8,252,254
Guangxi,2,2020/4/9,252,254
Guangxi,2,2020/4/10,252,254
Guangxi,2,2020/4/11,252,254
Guangxi,2,2020/4/12,252,254
Guangxi,2,2020/4/13,252,254
Guangxi,2,2020/4/14,252,254
Guangxi,2,2020/4/15,252,254
Guangxi,2,2020/4/16,252,254
Guangxi,2,2020/4/17,252,254
Guangxi,2,2020/4/18,252,254
Guangxi,2,2020/4/19,252,254
Guangxi,2,2020/4/20,252,254
Guangxi,2,2020/4/21,252,254
Guizhou,1,2020/1/22,0,1
Guizhou,3,2020/1/23,0,3
Guizhou,3,2020/1/24,0,3
Guizhou,4,2020/1/25,0,4
Guizhou,5,2020/1/26,0,5
Guizhou,7,2020/1/27,0,7
Guizhou,9,2020/1/28,0,9
Guizhou,8,2020/1/29,1,9
Guizhou,11,2020/1/30,1,12
Guizhou,27,2020/1/31,2,29
Guizhou,27,2020/2/1,2,29
Guizhou,36,2020/2/2,2,38
Guizhou,44,2020/2/3,2,46
Guizhou,56,2020/2/4,2,58
Guizhou,55,2020/2/5,9,64
Guizhou,65,2020/2/6,6,71
Guizhou,75,2020/2/7,6,81
Guizhou,82,2020/2/8,7,89
Guizhou,92,2020/2/9,7,99
Guizhou,99,2020/2/10,10,109
Guizhou,110,2020/2/11,17,127
Guizhou,115,2020/2/12,18,133
Guizhou,108,2020/2/13,27,135
Guizhou,112,2020/2/14,28,140
Guizhou,102,2020/2/15,41,143
Guizhou,98,2020/2/16,46,144
Guizhou,89,2020/2/17,57,146
Guizhou,80,2020/2/18,66,146
Guizhou,76,2020/2/19,70,146
Guizhou,74,2020/2/20,72,146
Guizhou,69,2020/2/21,77,146
Guizhou,56,2020/2/22,90,146
Guizhou,44,2020/2/23,102,146
Guizhou,44,2020/2/24,102,146
Guizhou,42,2020/2/25,104,146
Guizhou,42,2020/2/26,104,146
Guizhou,34,2020/2/27,112,146
Guizhou,34,2020/2/28,112,146
Guizhou,34,2020/2/29,112,146
Guizhou,34,2020/3/1,112,146
Guizhou,32,2020/3/2,114,146
Guizhou,32,2020/3/3,114,146
Guizhou,32,2020/3/4,114,146
Guizhou,32,2020/3/5,114,146
Guizhou,32,2020/3/6,114,146
Guizhou,31,2020/3/7,115,146
Guizhou,29,2020/3/8,117,146
Guizhou,23,2020/3/9,123,146
Guizhou,17,2020/3/10,129,146
Guizhou,13,2020/3/11,133,146
Guizhou,9,2020/3/12,137,146
Guizhou,6,2020/3/13,140,146
Guizhou,3,2020/3/14,143,146
Guizhou,3,2020/3/15,143,146
Guizhou,2,2020/3/16,144,146
Guizhou,3,2020/3/17,144,147
Guizhou,2,2020/3/18,144,146
Guizhou,2,2020/3/19,144,146
Guizhou,2,2020/3/20,144,146
Guizhou,2,2020/3/21,144,146
Guizhou,2,2020/3/22,144,146
Guizhou,2,2020/3/23,144,146
Guizhou,2,2020/3/24,144,146
Guizhou,2,2020/3/25,144,146
Guizhou,2,2020/3/26,144,146
Guizhou,2,2020/3/27,144,146
Guizhou,2,2020/3/28,144,146
Guizhou,2,2020/3/29,144,146
Guizhou,2,2020/3/30,144,146
Guizhou,2,2020/3/31,144,146
Guizhou,2,2020/4/1,144,146
Guizhou,2,2020/4/2,144,146
Guizhou,2,2020/4/3,144,146
Guizhou,2,2020/4/4,144,146
Guizhou,2,2020/4/5,144,146
Guizhou,2,2020/4/6,144,146
Guizhou,2,2020/4/7,144,146
Guizhou,2,2020/4/8,144,146
Guizhou,2,2020/4/9,144,146
Guizhou,2,2020/4/10,144,146
Guizhou,2,2020/4/11,144,146
Guizhou,2,2020/4/12,144,146
Guizhou,2,2020/4/13,144,146
Guizhou,2,2020/4/14,144,146
Guizhou,2,2020/4/15,144,146
Guizhou,2,2020/4/16,144,146
Guizhou,2,2020/4/17,144,146
Guizhou,2,2020/4/18,144,146
Guizhou,2,2020/4/19,145,147
Guizhou,2,2020/4/20,145,147
Guizhou,2,2020/4/21,145,147
Hainan,4,2020/1/22,0,4
Hainan,5,2020/1/23,0,5
Hainan,8,2020/1/24,0,8
Hainan,19,2020/1/25,0,19
Hainan,22,2020/1/26,0,22
Hainan,33,2020/1/27,0,33
Hainan,40,2020/1/28,0,40
Hainan,43,2020/1/29,0,43
Hainan,45,2020/1/30,1,46
Hainan,51,2020/1/31,1,52
Hainan,61,2020/2/1,1,62
Hainan,60,2020/2/2,4,64
Hainan,68,2020/2/3,4,72
Hainan,75,2020/2/4,5,80
Hainan,94,2020/2/5,5,99
Hainan,98,2020/2/6,8,106
